Trait group	Trait name	ID	Family	Genotype predictive performance	Covariates predictive performance	Full predictive performance	Delta	Number of variants	P	Significant
Mental health	/RIVAS_HG19/snpnet/BIN_FC20020492	Longest period of mania or irritability at least a day but less than a week	binomial	0.5	0.53	0.53	-0.0	17	7.86e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25589	WA L1 in tract posterior thalamic radiation (R)	gaussian	0.0	0.12	0.12	-0.0	3	7.86e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25490	WA FA in tract anterior thalamic radiation (L)	gaussian	0.01	0.07	0.07	0.01	379	7.89e-01	False
Blood assays	/RIVAS_HG19/snpnet/INI23003	VCA p18 antigen for Epstein-Barr Virus	gaussian	0.01	0.01	0.01	0.0	445	7.90e-01	False
T1 structural brain MRI	/RIVAS_HG19/snpnet/INI25022	Vol. of amygdala (R)	gaussian	0.0	0.07	0.07	-0.0	4	7.90e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC130	Housemaid's knee (prepatellar bursitis)	binomial	0.5	0.64	0.64	0.0	9	7.94e-01	False
Susceptibility weighted brain MRI	/RIVAS_HG19/snpnet/INI25039	Median T2star in accumbens (R)	gaussian	0.0	0.0	0.0	0.0	325	7.95e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC3	Ectopic pregnancy	binomial	0.52	0.84	0.84	-0.0	161	7.99e-01	False
DXA assessment	/RIVAS_HG19/snpnet/INI23201	L1-L4 ave. height	gaussian	0.0	0.28	0.27	-0.01	250	8.02e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC8	Gall bladder disease	binomial	0.5	0.71	0.71	-0.0	1	8.02e-01	False
Mental health	/RIVAS_HG19/snpnet/INI20514	Recent lack of interest or pleasure in doing things	gaussian	0.0	0.01	0.01	0.0	62	8.03e-01	False
Digestive health	/RIVAS_HG19/snpnet/INI21061	Degree bothered by trouble sleeping in the last 3 months	gaussian	0.0	0.04	0.04	0.0	3	8.03e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25561	WA MO in tract posterior thalamic radiation (L)	gaussian	0.0	0.04	0.04	0.0	721	8.04e-01	False
T1 structural brain MRI	/RIVAS_HG19/snpnet/INI25904	Vol. of grey matter in Vermis Crus II Cerebellum	gaussian	0.03	0.03	0.05	0.03	837	8.04e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25360	Mean ICVF in anterior limb of internal capsule on FA skeleton (R)	gaussian	0.03	0.1	0.13	0.03	1308	8.05e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25517	WA MD in tract anterior thalamic radiation (L)	gaussian	0.0	0.2	0.21	0.0	171	8.07e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25545	WA MO in tract anterior thalamic radiation (R)	gaussian	0.0	0.03	0.03	0.0	127	8.07e-01	False
Abdominal MRI	/RIVAS_HG19/snpnet/INI22405	Anterior thigh lean muscle volume (L)	gaussian	0.0	0.7	0.7	-0.0	81	8.09e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25525	WA MD in tract forceps major	gaussian	0.0	0.01	0.01	0.0	209	8.09e-01	False
Lifestyle and environment	/RIVAS_HG19/snpnet/INI2867	Age started smoking in former smokers	gaussian	0.0	0.02	0.02	-0.0	18	8.09e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25521	WA MD in tract parahippocampal part of cingulum (L)	gaussian	0.0	0.05	0.05	-0.0	1	8.10e-01	False
Mental health	/RIVAS_HG19/snpnet/BIN20419	Difficulty concentrating during worst period of anxiety	binomial	0.5	0.6	0.6	0.0	1	8.11e-01	False
T1 structural brain MRI	/RIVAS_HG19/snpnet/INI25837	Vol. of grey matter in Paracingulate Gyrus (R)	gaussian	0.0	0.16	0.17	0.0	145	8.15e-01	False
Blood assays	/RIVAS_HG19/snpnet/INI23009	Pp 28 antigen for Human Cytomegalovirus	gaussian	0.0	0.02	0.02	-0.0	115	8.15e-01	False
DXA assessment	/RIVAS_HG19/snpnet/INI23299	Femur neck BMD (bone mineral density) (L)	gaussian	0.0	0.12	0.12	0.0	1	8.20e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25618	WA L2 in tract superior longitudinal fasciculus (R)	gaussian	0.0	0.11	0.11	-0.0	1	8.20e-01	False
Mental health	/RIVAS_HG19/snpnet/BIN_FC40020537	Never has difficulty controlling worry during worst period of anxiety	binomial	0.51	0.56	0.56	-0.0	2	8.20e-01	False
Eye measures	/RIVAS_HG19/snpnet/BIN_FC20006074	Glasses worn elsewhere (right eye) besides during visual acuity test	binomial	0.5	0.51	0.5	-0.0	19	8.21e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC1313	TTE cystitis	binomial	0.5	0.68	0.68	-0.0	3	8.21e-01	False
Mental health	/RIVAS_HG19/snpnet/BIN_FC30020487	Sometimes Felt hated by family member as a child	binomial	0.5	0.63	0.63	-0.0	10	8.21e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25101	Mean FA in uncinate fasciculus on FA skeleton (L)	gaussian	0.0	0.01	0.01	0.0	11	8.24e-01	False
Cognitive function	/RIVAS_HG19/snpnet/BIN_FC10020175	FI6 : conditional arithmetic	binomial	0.5	0.54	0.54	-0.0	5	8.24e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25096	Mean FA in superior longitudinal fasciculus on FA skeleton (R)	gaussian	0.02	0.04	0.05	0.02	1463	8.24e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25445	Mean ISOVF in fornix on FA skeleton	gaussian	0.01	0.3	0.31	0.01	733	8.26e-01	False
Mental health	/RIVAS_HG19/snpnet/BIN20417	Tense, sore, or aching muscles during worst period of anxiety	binomial	0.5	0.6	0.59	-0.0	99	8.26e-01	False
T1 structural brain MRI	/RIVAS_HG19/snpnet/INI25817	Vol. of grey matter in Superior Parietal Lobule (R)	gaussian	0.0	0.04	0.04	0.0	46	8.26e-01	False
Lifestyle and environment	/RIVAS_HG19/snpnet/BIN_FC1006144	Never eat eggs	binomial	0.5	0.56	0.56	-0.0	1	8.31e-01	False
DXA assessment	/RIVAS_HG19/snpnet/INI23256	Arm total mass (R)	gaussian	0.0	0.4	0.4	-0.01	233	8.34e-01	False
Bone-densitometry of heel	/RIVAS_HG19/snpnet/INI4105	Heel bone mineral density (BMD) (L)	gaussian	0.12	0.06	0.18	0.12	8285	8.36e-01	False
Digestive health	/RIVAS_HG19/snpnet/INI21033	Freq. of hard/lumpy stools in the last 3 months	gaussian	0.0	0.02	0.02	0.0	385	8.37e-01	False
Eye measures	/RIVAS_HG19/snpnet/INI5208	LogMAR, final (L)	gaussian	0.0	0.03	0.03	0.0	8	8.37e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC747	TTE reaction to severe stress, and adjustment disorders	binomial	0.5	0.62	0.62	-0.0	1	8.38e-01	False
Employment	/RIVAS_HG19/snpnet/INI20121	Cascot confidence score	gaussian	0.0	0.01	0.01	-0.0	5	8.39e-01	False
DXA assessment	/RIVAS_HG19/snpnet/INI23271	Leg lean mass (R)	gaussian	0.0	0.63	0.63	-0.0	71	8.39e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC909	TTE cholesteatoma of middle ear	binomial	0.5	0.5	0.5	-0.0	2	8.40e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC594	TTE pediculosis and phthiriasis	binomial	0.51	0.66	0.66	-0.0	1	8.41e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25570	WA L1 in tract acoustic radiation (R)	gaussian	0.0	0.03	0.03	0.0	2	8.41e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25614	WA L2 in tract medial lemniscus (R)	gaussian	0.0	0.05	0.05	0.0	24	8.41e-01	False
ECG at rest, 12-lead	/RIVAS_HG19/snpnet/INI22337	T axis	gaussian	0.0	0.01	0.01	0.0	2	8.42e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC861	TTE other disorders of conjunctiva	binomial	0.5	0.62	0.62	-0.0	3	8.42e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25462	Mean ISOVF in anterior corona radiata on FA skeleton (R)	gaussian	0.01	0.03	0.04	0.01	116	8.43e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25085	Mean FA in posterior thalamic radiation on FA skeleton (L)	gaussian	0.02	0.11	0.12	0.02	1654	8.43e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25498	WA FA in tract forceps major	gaussian	0.01	0.01	0.02	0.01	1261	8.43e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC286	Plantar fascitis	binomial	0.53	0.51	0.51	-0.0	2	8.43e-01	False
Arterial stiffness	/RIVAS_HG19/snpnet/INI4198	Position of the pulse wave peak	gaussian	0.0	0.07	0.07	0.0	1358	8.47e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC60	Oesophagitis/barretts oesophagus	binomial	0.5	0.61	0.61	-0.0	1	8.48e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25718	WA ISOVF in tract inferior longitudinal fasciculus (L)	gaussian	0.03	0.06	0.09	0.03	1123	8.48e-01	False
Bone-densitometry of heel	/RIVAS_HG19/snpnet/INI4122	Speed of sound through heel (R)	gaussian	0.12	0.05	0.17	0.13	8912	8.51e-01	False
Digestive health	/RIVAS_HG19/snpnet/BIN21027	Abdominal discomfort/pain for 6 months or longer	binomial	0.5	0.55	0.55	-0.0	200	8.52e-01	False
Psychosocial factors	/RIVAS_HG19/snpnet/BIN_FC20006156	Manic/hyper symptoms (I was more talkative than usual)	binomial	0.5	0.54	0.54	0.0	4	8.52e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC1141	TTE pilonidal cyst	binomial	0.5	0.67	0.66	-0.0	2	8.52e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC117	Abdominal hernia	binomial	0.5	0.62	0.62	-0.0	12	8.53e-01	False
T1 structural brain MRI	/RIVAS_HG19/snpnet/INI25881	Vol. of grey matter in Caudate (R)	gaussian	0.0	0.06	0.06	-0.0	3	8.53e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25064	Mean FA in medial lemniscus on FA skeleton (R)	gaussian	0.0	0.06	0.06	0.0	260	8.54e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25564	WA MO in tract superior longitudinal fasciculus (R)	gaussian	0.0	0.07	0.07	0.0	197	8.55e-01	False
Eye measures	/RIVAS_HG19/snpnet/INI5078	LogMAR in round (L)	gaussian	0.0	0.03	0.03	0.0	5	8.56e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC1169	TTE sunburn	binomial	0.51	0.5	0.5	-0.0	1	8.56e-01	False
Blood assays	/RIVAS_HG19/snpnet/INI30820	Rheumatoid factor	gaussian	0.0	0.0	0.0	-0.0	18	8.58e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25524	WA MD in tract corticospinal tract (R)	gaussian	0.0	0.03	0.03	-0.0	87	8.63e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25465	Mean ISOVF in superior corona radiata on FA skeleton (L)	gaussian	0.01	0.09	0.1	0.0	257	8.66e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25578	WA L1 in tract corticospinal tract (R)	gaussian	0.0	0.04	0.04	0.0	21	8.66e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25542	WA MO in tract acoustic radiation (L)	gaussian	0.0	0.0	0.0	0.0	561	8.67e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25622	WA L2 in tract uncinate fasciculus (R)	gaussian	0.01	0.11	0.12	0.01	706	8.71e-01	False
DXA assessment	/RIVAS_HG19/snpnet/INI23260	Arms total mass	gaussian	0.0	0.4	0.39	-0.01	199	8.71e-01	False
Eye measures	/RIVAS_HG19/snpnet/INI5109	6mm asymmetry angle (R)	gaussian	0.0	0.0	0.0	-0.0	89	8.73e-01	False
ECG at rest, 12-lead	/RIVAS_HG19/snpnet/INI12654	# of automated diagnostic comments recorded during 12-lead ECG	gaussian	0.0	0.01	0.01	-0.0	207	8.73e-01	False
Blood assays	/RIVAS_HG19/snpnet/BIN23073	H. pylori Definition I seropositivity for Helicobacter pylori	binomial	0.49	0.57	0.55	-0.02	142	8.76e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC284	Fracture nose	binomial	0.5	0.67	0.67	0.0	8	8.77e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC746	TTE obsessive-compulsive disorder	binomial	0.49	0.57	0.57	-0.0	12	8.77e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC1207	TTE pyogenic arthritis	binomial	0.53	0.63	0.63	-0.0	40	8.78e-01	False
Bone-densitometry of heel	/RIVAS_HG19/snpnet/INI4103	Speed of sound through heel (L)	gaussian	0.12	0.04	0.16	0.12	8419	8.79e-01	False
Brain MRI	/RIVAS_HG19/snpnet/BIN12188	Brain MRI measurement completed	binomial	0.5	0.55	0.55	-0.0	2	8.79e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25483	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (L)	gaussian	0.0	0.08	0.08	0.0	1	8.80e-01	False
Digestive health	/RIVAS_HG19/snpnet/INI21045	# of weeks absent from work due to IBS, in the last year	gaussian	0.0	0.0	0.0	-0.0	5	8.80e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC619	TTE anaemia in chronic diseases classified elsewhere	binomial	0.5	0.64	0.64	0.0	1	8.81e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC1532	TTE undescended testicle	binomial	0.49	0.79	0.79	-0.0	3	8.81e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC972	TTE cerebral infarction	binomial	0.5	0.69	0.69	0.0	14	8.82e-01	False
DXA assessment	/RIVAS_HG19/snpnet/INI23209	Femur neck BMD (bone mineral density) T-score (R)	gaussian	0.0	0.07	0.07	0.0	15	8.86e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25615	WA L2 in tract posterior thalamic radiation (L)	gaussian	0.0	0.16	0.16	0.0	1	8.87e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25642	WA L3 in tract posterior thalamic radiation (L)	gaussian	0.0	0.16	0.16	0.0	1	8.87e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC427	Ovarian cyst or cysts	binomial	0.5	0.76	0.76	-0.0	77	8.87e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25079	Mean FA in anterior corona radiata on FA skeleton (L)	gaussian	0.0	0.18	0.18	0.0	1	8.88e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25355	Mean ICVF in inferior cerebellar peduncle on FA skeleton (L)	gaussian	0.03	0.06	0.08	0.03	711	8.89e-01	False
Health and medical history	/RIVAS_HG19/snpnet/BIN5474	Leg pain when walking uphill or hurrying	binomial	0.5	0.54	0.53	-0.0	180	8.89e-01	False
Health and medical history	/RIVAS_HG19/snpnet/BIN_FC20006119	Which eye(s) affected by glaucoma (Left eye)	binomial	0.51	0.52	0.52	-0.0	1	8.90e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25700	WA OD in tract superior thalamic radiation (L)	gaussian	0.0	0.15	0.15	0.0	1	8.90e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25640	WA L3 in tract medial lemniscus (L)	gaussian	0.0	0.04	0.04	0.0	5	8.91e-01	False
cancer	/RIVAS_HG19/snpnet/cancer1025	Gallbladder/bile duct cancer	binomial	0.5	0.66	0.66	-0.0	5	8.91e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC481	TTE actinomycosis	binomial	0.5	0.54	0.54	-0.0	15	8.92e-01	False
Mental health	/RIVAS_HG19/snpnet/QT_FC10020536	Weight gain during worst episode of depression	gaussian	0.0	0.01	0.01	0.0	290	8.93e-01	False
T1 structural brain MRI	/RIVAS_HG19/snpnet/INI25734	Inverted signal-to-noise ratio in T1	gaussian	0.0	0.06	0.06	0.0	16	8.94e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25078	Mean FA in anterior corona radiata on FA skeleton (R)	gaussian	0.0	0.13	0.13	-0.0	2	8.94e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25361	Mean ICVF in anterior limb of internal capsule on FA skeleton (L)	gaussian	0.03	0.09	0.11	0.03	870	8.95e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC332	Post-traumatic stress disorder	binomial	0.5	0.67	0.67	-0.0	2	8.97e-01	False
T1 structural brain MRI	/RIVAS_HG19/snpnet/INI25891	Vol. of grey matter in Ventral Striatum (R)	gaussian	0.04	0.17	0.2	0.03	221	8.97e-01	False
ECG at rest, 12-lead	/RIVAS_HG19/snpnet/INI12336	Ventricular rate	gaussian	0.0	0.02	0.02	0.0	80	9.03e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC212	Oesophageal disorder	binomial	0.5	0.49	0.48	-0.0	8	9.03e-01	False
Eye measures	/RIVAS_HG19/snpnet/INI5116	3mm cylindrical power (R)	gaussian	0.0	0.0	0.01	0.0	148	9.05e-01	False
Blood assays	/RIVAS_HG19/snpnet/INI23025	HIV-1 env antigen for Human Immunodeficiency Virus	gaussian	0.0	0.0	0.0	-0.0	7	9.05e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC1558	TTE other congenital malformations of skin	binomial	0.51	0.56	0.55	-0.01	133	9.05e-01	False
Mental health	/RIVAS_HG19/snpnet/BIN_FC20020548	Manifestations of mania or irritability More restless vs any	binomial	0.5	0.51	0.51	-0.0	12	9.06e-01	False
Lifestyle and environment	/RIVAS_HG19/snpnet/BIN_FC40001508	Coffee type: Other type of coffee	binomial	0.5	0.57	0.57	-0.0	1	9.07e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC808	TTE other degenerative diseases of nervous system, not elsewhere classified	binomial	0.51	0.67	0.67	-0.0	6	9.08e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC529	TTE varicella [chickenpox]	binomial	0.5	0.63	0.63	0.0	1	9.08e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC1307	TTE unspecified renal colic	binomial	0.5	0.62	0.61	-0.01	143	9.09e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25579	WA L1 in tract forceps major	gaussian	0.0	0.01	0.01	0.0	72	9.11e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC1220	TTE polyarthrosis	binomial	0.5	0.69	0.69	0.0	1	9.12e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC965	TTE other cardiac arrhythmias	binomial	0.5	0.62	0.62	-0.0	4	9.12e-01	False
Lifestyle and environment	/RIVAS_HG19/snpnet/INI2897	Age stopped smoking	gaussian	0.0	0.08	0.08	0.0	663	9.13e-01	False
Mental health	/RIVAS_HG19/snpnet/INI20495	Avoided activities or situations because of previous stressful experience in past month	gaussian	0.0	0.01	0.01	0.0	179	9.13e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC92	Allergy to elastoplast	binomial	0.47	0.71	0.67	-0.04	78	9.15e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC421	Other abdominal problem	binomial	0.5	0.6	0.59	-0.01	15	9.15e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC1176	TTE alopecia areata	binomial	0.5	0.58	0.58	0.0	1	9.16e-01	False
Resting functional brain MRI	/RIVAS_HG19/snpnet/INI25741	Mean rfMRI head motion, ave.d across space and time points	gaussian	0.0	0.04	0.04	0.0	41	9.18e-01	False
Mental health	/RIVAS_HG19/snpnet/BIN_FC50020544	Phobia diagnosed by  a professional	binomial	0.5	0.59	0.58	-0.0	8	9.20e-01	False
Digestive health	/RIVAS_HG19/snpnet/BIN21071	Infectious illness diagnosis status when IBS symptoms first began	binomial	0.5	0.5	0.5	0.0	3	9.20e-01	False
DXA assessment	/RIVAS_HG19/snpnet/INI23307	Pelvis bone area	gaussian	0.0	0.54	0.53	-0.0	42	9.20e-01	False
ECG at rest, 12-lead	/RIVAS_HG19/snpnet/INI22331	QT interval	gaussian	0.02	0.0	0.02	0.01	609	9.21e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC144	Chickenpox	binomial	0.5	0.6	0.6	-0.0	8	9.21e-01	False
ECG at rest, 12-lead	/RIVAS_HG19/snpnet/INI22338	QRS num	gaussian	0.0	0.01	0.01	0.0	55	9.24e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC615	TTE acquired haemolytic anaemia	binomial	0.5	0.56	0.55	-0.01	7	9.28e-01	False
Carotid ultrasound	/RIVAS_HG19/snpnet/INI22672	Maximum carotid IMT (intima-medial thickness) at 120 degrees	gaussian	0.0	0.11	0.11	0.0	15	9.28e-01	False
Hearing test	/RIVAS_HG19/snpnet/INI4277	Volume level set by participant (R)	gaussian	0.0	0.01	0.01	-0.0	1	9.28e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25675	WA ICVF in tract uncinate fasciculus (L)	gaussian	0.01	0.07	0.08	0.01	136	9.28e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25606	WA L2 in tract forceps major	gaussian	0.01	0.01	0.01	0.01	924	9.30e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25628	WA L3 in tract cingulate gyrus part of cingulum (R)	gaussian	0.01	0.05	0.06	0.01	1080	9.31e-01	False
Psychosocial factors	/RIVAS_HG19/snpnet/QT_FC1002060	Freq. of unenthusiasm / disinterest in last 2 weeks	gaussian	0.0	0.01	0.01	0.0	2431	9.31e-01	False
Psychosocial factors	/RIVAS_HG19/snpnet/BIN_FC50020126	Bipolar and major depression status probable depression (moderate)	binomial	0.5	0.64	0.64	-0.0	1	9.31e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC267	Tennis elbow / lateral epicondylitis	binomial	0.5	0.66	0.66	-0.0	5	9.32e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25725	WA ISOVF in tract superior longitudinal fasciculus (L)	gaussian	0.03	0.07	0.1	0.03	695	9.32e-01	False
cancer	/RIVAS_HG19/snpnet/cancer1043	Vulval cancer	binomial	0.5	0.78	0.78	-0.0	1	9.33e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC113	Irregular heart beat	binomial	0.5	0.64	0.64	-0.0	2	9.33e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC1071	TTE dentofacial anomalies [including malocclusion]	binomial	0.5	0.64	0.64	-0.0	1	9.34e-01	False
Task functional brain MRI	/RIVAS_HG19/snpnet/INI25054	Median z-stat. (in group-defined amygdala activation mask) for faces-shapes contrast	gaussian	0.0	0.03	0.03	-0.0	17	9.35e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC74	Female infertility	binomial	0.5	0.88	0.88	-0.0	21	9.40e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC355	Rectal prolapse	binomial	0.5	0.68	0.68	-0.0	16	9.40e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC405	Vaginal prolapse/uterine prolapse	binomial	0.51	0.82	0.82	-0.0	31	9.43e-01	False
ECG at rest, 12-lead	/RIVAS_HG19/snpnet/INI22334	PP interval	gaussian	0.0	0.01	0.01	0.0	33	9.46e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC288	Alopecia / hair loss	binomial	0.49	0.61	0.6	-0.0	3	9.46e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC792	TTE intracranial and intraspinal abscess and granuloma	binomial	0.49	0.64	0.62	-0.01	43	9.47e-01	False
Lifestyle and environment	/RIVAS_HG19/snpnet/INI1299	Salad / raw vegetable intake	gaussian	0.0	0.01	0.01	-0.0	1	9.47e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25077	Mean FA in retrolenticular part of internal capsule on FA skeleton (L)	gaussian	0.01	0.02	0.03	0.01	1164	9.49e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25641	WA L3 in tract medial lemniscus (R)	gaussian	0.0	0.05	0.05	0.0	6	9.49e-01	False
Mental health	/RIVAS_HG19/snpnet/BIN_FC40020539	Never has inability to stop worry during worst period of anxiety	binomial	0.5	0.6	0.6	-0.0	25	9.50e-01	False
T1 structural brain MRI	/RIVAS_HG19/snpnet/INI25848	Vol. of grey matter in Parahippocampal Gyrus, anterior division (L)	gaussian	0.01	0.2	0.2	0.01	1724	9.52e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25067	Mean FA in inferior cerebellar peduncle on FA skeleton (L)	gaussian	0.0	0.04	0.05	0.0	386	9.52e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC129	Muscle or soft tissue injuries	binomial	0.5	0.63	0.63	0.0	1	9.55e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25443	Mean ISOVF in body of corpus callosum on FA skeleton	gaussian	0.01	0.16	0.17	0.0	627	9.56e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25582	WA L1 in tract inferior fronto-occipital fasciculus (R)	gaussian	0.01	0.1	0.11	0.01	322	9.58e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC218	Motor neurone disease	binomial	0.5	0.6	0.6	-0.0	26	9.59e-01	False
Task functional brain MRI	/RIVAS_HG19/snpnet/INI25765	90%ile of BOLD effect (in group-defined mask) for faces-shapes contrast	gaussian	0.0	0.02	0.02	0.0	21	9.60e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC361	Anorexia/bulimia/other eating disorder	binomial	0.5	0.58	0.58	0.0	1	9.61e-01	False
Blood assays	/RIVAS_HG19/snpnet/INI30020	Haemoglobin concentration	gaussian	0.07	0.36	0.43	0.07	15602	9.68e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25696	WA OD in tract posterior thalamic radiation (L)	gaussian	0.0	0.02	0.02	0.0	7	9.71e-01	False
Disease outcome	/RIVAS_HG19/snpnet/HC436	Acne/acne vulgaris	binomial	0.5	0.63	0.63	-0.0	6	9.72e-01	False
Diffusion brain MRI	/RIVAS_HG19/snpnet/INI25380	Mean ICVF in cingulum hippocampus on FA skeleton (R)	gaussian	0.03	0.04	0.07	0.03	2400	9.73e-01	False
